Time[s],Packet ID,Address,Read/Write,Data
12.0303555900,935,0x6C,W,0x5F 0x42 0x00
12.0305480200,936,0x6C,W,0x5F 0x43 0x00
12.0307387400,937,0x6C,W,0x5F 0x44 0x02
12.0309364750,938,0x6C,W,0x5F 0x45 0x00
12.0311283600,939,0x6C,W,0x5F 0x46 0x00
12.0313153350,940,0x6C,W,0x5F 0x47 0x04
12.0315075050,941,0x36,W,0x2F 0x24 0x00
12.0316997650,942,0x6C,W,0x5F 0x49 0x00
12.0318877800,943,0x6C,W,0x5F 0x4A 0x04
12.0320746600,944,0x6C,W,0x5F 0x4B 0x00
12.0322610250,945,0x6C,W,0x5F 0x4C 0x00
12.0324559900,946,0x6C,W,0x5F 0x4D 0x04
12.0326454250,947,0x6C,W,0x5F 0x4E 0x00
12.0328331500,948,0x6C,W,0x5F 0x50 0x04
12.0330248300,949,0x6C,W,0x5F 0x51 0x00 0x36 0x2F 0x29 0x02
12.0334042200,950,0x6C,W,0x5F 0x54 0x00
12.0335910950,951,0x6C,W,0x5F 0x56 0x04
12.0337849000,952,0x6C,W,0x5F 0x57 0x00
12.0339737950,953,0x6C,W,0x5F 0x59 0x04
12.0341677150,954,0x6C,W,0x5F 0x5A 0x00
12.0343608850,955,0x6C,W,0x5F 0x5C 0x04
12.0345478600,956,0x6C,W,0x5F 0x5D 0x00
12.0347435850,957,0x6C,W,0x5F 0x5F 0x08
12.0349335500,958,0x6E,W,0x2F 0x30 0x00
12.0351203150,959,0x6C,W,0x5F 0x62 0x04
12.0353082600,960,0x6C,W,0x5F 0x63 0x00
12.0355005650,961,0x6C,W,0x2F 0x32 0x04
12.0356888300,962,0x6C,W,0x5F 0x33 0x00
12.0358795350,963,0x6C,W,0x5F 0x68 0x08
12.0360665250,964,0x6C,W,0x5F 0x69 0x00
12.0362534950,965,0x6C,W,0x5F 0x6B 0x08
12.0364402700,966,0x6C,W,0x5F 0x6C 0x00
12.0366282100,967,0x6C,W,0x5F 0x6E 0x10
12.0368206250,968,0x6C,W,0x5F 0x6F 0x00
12.0370096400,969,0x6C,W,0x5F 0x71 0x10
12.0371998150,970,0x6C,W,0x5F 0x72 0x00
12.0373864700,971,0x6C,W,0x5F 0x74 0x10
12.0375744150,972,0x6C,W,0x5F 0x75 0x00
12.0377648100,973,0x6C,W,0x5F 0x77 0x10
12.0379513550,974,0x6C,W,0x5F 0x78 0x00
12.0381380100,975,0x6C,W,0x5F 0x7A 0x20
12.0383247900,976,0x6C,W,0x5F 0x7B 0x00
12.0385167750,977,0x6C,W,0x5F 0x7D 0x20
12.0387036500,978,0x6C,W,0x5F 0x7E 0x00
12.0388997000,979,0x6C,W,0x5F 0x80 0x20
12.0390883750,980,0x6C,W,0x5F 0x81 0x00
12.0392853850,981,0x6C,W,0x5F 0x83 0x00
12.0394741850,982,0x6C,W,0x5F 0x84 0xFF
12.0396648850,983,0x6C,W,0x52 0x40 0x0F
12.0398581700,984,0x6C,W,0x52 0x41 0x00
12.0400450350,985,0x6C,W,0x52 0x42 0x00
12.0402378850,986,0x6C,W,0x52 0x43 0x00
12.0404308300,987,0x6C,W,0x52 0x44 0x00
12.0406184550,988,0x6C,W,0x52 0x45 0x00
12.0408055400,989,0x6C,W,0x52 0x46 0x00
12.0409936900,990,0x6C,W,0x52 0x47 0x00
12.0411803550,991,0x6C,W,0x59 0x24 0x00
12.0413704250,992,0x6C,W,0x52 0x49 0x00
12.0415575050,993,0x6C,W,0x54 0x20 0x07
12.0417451350,994,0x6C,W,0x54 0x41 0x00
12.0419375550,995,0x6C,W,0x54 0x42 0x00
12.0421242050,996,0x6C,W,0x54 0x43 0x00
12.0423129050,997,0x6C,W,0x54 0x44 0x00
12.0424996650,998,0x6C,W,0x54 0x45 0x00
12.0426897300,999,0x6C,W,0x54 0x46 0x00
12.0428848300,1000,0x6C,W,0x54 0x47 0x00
12.0430738200,1001,0x6C,W,0x54 0x48 0x00
12.0432612300,1002,0x6C,W,0x54 0x49 0x00
12.0434514200,1003,0x6C,W,0x56 0x40 0x0F
12.0436385050,1004,0x6C,W,0x56 0x41 0x00
12.0438259000,1005,0x6C,W,0x56 0x42 0x00
12.0440126800,1006,0x6C,W,0x56 0x43 0x00
12.0442026450,1007,0x6C,W,0x56 0x44 0x00
12.0443953800,1008,0x6C,W,0x56 0x45 0x00
12.0445843900,1009,0x6C,W,0x56 0x46 0x00
12.0447726500,1010,0x6C,W,0x56 0x47 0x00
12.0449588750,1011,0x6C,W,0x56 0x48 0x00
12.0451540800,1012,0x6C,W,0x56 0x44 0x00
12.0453423400,1013,0x6C,W,0x58 0x40 0x07
12.0455328450,1014,0x6C,W,0x58 0x41 0x00
12.0457266300,1015,0x6C,W,0x58 0x42 0x00
12.0459131850,1016,0x6C,W,0x58 0x43 0x00
12.0460999550,1017,0x6C,W,0x58 0x44 0x00
12.0462868250,1018,0x6C,W,0x58 0x45 0x00 0x36 0x2C 0x23 0x00
12.0466602600,1019,0x6C,W,0x58 0x47 0x00
12.0468544700,1020,0x6C,W,0x58 0x48 0x00
12.0470429750,1021,0x6C,W,0x58 0x49 0x00
12.0472311100,1022,0x6C,W,0x5D 0xC0 0x04
12.0474266100,1023,0x6C,W,0x5D 0xC1 0x04
12.0476135000,1024,0x6C,W,0x5D 0xC2 0x04
12.0478017500,1025,0x6C,W,0x5D 0xC3 0x04
12.0479935250,1026,0x6C,W,0x5D 0xE0 0x04
12.0481802150,1027,0x6C,W,0x5D 0xE1 0x04
12.0483696350,1028,0x6C,W,0x5D 0xE2 0x04
12.0485593900,1029,0x6C,W,0x5D 0xE3 0x04
12.0487484950,1030,0x6C,W,0x50 0x00 0x87
12.0489388800,1031,0x6C,W,0x50 0x01 0x75
12.0491255500,1032,0x6C,W,0x50 0x02 0x7F
12.0493196750,1033,0x6C,W,0x50 0x03 0x7A
12.0495133650,1034,0x6C,W,0x50 0x04 0x1E
12.0497025900,1035,0x6C,W,0x50 0x05 0x1E
12.0498897900,1036,0x6C,W,0x50 0x06 0x1E
12.0500807150,1037,0x6C,W,0x50 0x07 0x10
12.0502710000,1038,0x6C,W,0x50 0x08 0x00
12.0504580850,1039,0x6C,W,0x50 0x0A 0x3F
12.0506515700,1040,0x6C,W,0x50 0x0C 0x00
12.0508406750,1041,0x6C,W,0x50 0x2A 0x10
12.0510319300,1042,0x6C,W,0x50 0x2C 0x00
12.0512218900,1043,0x6C,W,0x50 0x4B 0x00
12.0514106850,1044,0x6C,W,0x50 0x53 0x00
12.0515975600,1045,0x37,R,0x14 0x16 0x80
12.0517879450,1046,0x6C,W,0x50 0x63 0x00
12.0519800550,1047,0x6C,W,0x50 0x70 0x00
12.0521668100,1048,0x6C,W,0x50 0x74 0x04
12.0523579650,1049,0x6C,W,0x40 0x00 0x78
12.0525446050,1050,0x6C,W,0x40 0x01 0x2B
12.0527355400,1051,0x6C,W,0x40 0x08 0x01 0x36 0x20 0x05 0x01
12.0531124800,1052,0x6C,W,0x40 0x0E 0x02
12.0532996900,1053,0x6C,W,0x40 0x0F 0x80
12.0534895400,1054,0x6C,W,0x40 0x12 0x30
12.0536821750,1055,0x6C,W,0x40 0x13 0x01
12.0538706400,1056,0x6C,W,0x40 0x18 0x12
12.0540606150,1057,0x6C,W,0x40 0x1E 0x00
12.0542472800,1058,0x6C,W,0x40 0x1F 0x02
12.0544392600,1059,0x6C,W,0x40 0x21 0x05
12.0546290200,1060,0x6C,W,0x40 0x22 0x40
12.0548189800,1061,0x6C,W,0x40 0x23 0x20
12.0550118250,1062,0x6C,W,0x40 0x26 0x00
12.0551990100,1063,0x37,R,0x10 0x09 0x90
12.0553888900,1064,0x6C,W,0x40 0x28 0x00
12.0555809850,1065,0x6C,W,0x40 0x0A 0x90
12.0557752050,1066,0x6C,W,0x40 0x2A 0x00
12.0559645450,1067,0x6C,W,0x40 0x2B 0x40
12.0561537550,1068,0x6C,W,0x40 0x2C 0x00
12.0563404200,1069,0x6C,W,0x40 0x2D 0x40
12.0565325150,1070,0x6C,W,0x40 0x7E 0xCC
12.0567292000,1071,0x6C,W,0x40 0x7F 0x1A
12.0569164000,1072,0x6C,W,0x40 0x82 0x01
12.0571030400,1073,0x6C,W,0x40 0x83 0x18
12.0572953700,1074,0x6C,W,0x40 0x84 0x01
12.0574823600,1075,0x6C,W,0x40 0x85 0x18
12.0576694350,1076,0x6C,W,0x40 0x86 0x00
12.0578597150,1077,0x6C,W,0x40 0x87 0xA0
12.0580463750,1078,0x6C,W,0x46 0x40 0x41
12.0582365700,1079,0x6C,W,0x46 0x41 0x11
12.0584234300,1080,0x6C,W,0x46 0x42 0x0E
12.0586123250,1081,0x6C,W,0x46 0x43 0xEE
12.0587992050,1082,0x6C,W,0x46 0x46 0x0F
12.0589879000,1083,0x6C,W,0x46 0x48 0x00
12.0591784950,1084,0x6C,W,0x46 0x49 0x03
12.0593672900,1085,0x6C,W,0x5D 0x09 0x6B
12.0595571450,1086,0x6C,W,0x5D 0x0B 0x6B
12.0597455150,1087,0x6C,W,0x5D 0x19 0x6B
12.0599322700,1088,0x6C,W,0x5D 0x40 0x02
12.0601186300,1089,0x6C,W,0x5D 0x42 0x02
12.0603111500,1090,0x6C,W,0x5D 0x43 0x85
12.0604999400,1091,0x6C,W,0x5D 0x44 0x1B
12.0606865000,1092,0x6C,W,0x5D 0x45 0xDD
12.0608766850,1093,0x6C,W,0x5D 0x46 0x02
12.0610629200,1094,0x6C,W,0x5D 0x47 0x85
12.0612510700,1095,0x6C,W,0x5D 0x48 0x1B
12.0614484900,1096,0x6C,W,0x5D 0x49 0xDD
12.0616367600,1097,0x6C,W,0x5D 0x4A 0x02
12.0618350300,1098,0x6C,W,0x5D 0x4B 0x40
12.0620340700,1099,0x6C,W,0x5D 0x4C 0x02
12.0622248600,1100,0x6C,W,0x5D 0x4D 0x40
12.0624122900,1101,0x6C,W,0x5D 0x4E 0x02
12.0626023700,1102,0x6C,W,0x5D 0x4F 0x40
12.0627979900,1103,0x6C,W,0x5D 0x50 0x18
12.0629863500,1104,0x6C,W,0x5D 0x51 0x80
12.0631758850,1105,0x6C,W,0x5D 0x52 0x18
12.0633629900,1106,0x6C,W,0x5D 0x53 0x80
12.0635523100,1107,0x6C,W,0x5D 0x54 0x18
12.0637424800,1108,0x6C,W,0x5D 0x55 0x80
12.0639292400,1109,0x6C,W,0x5D 0x57 0x10
12.0641199500,1110,0x66,W,0x2E 0x2C 0x10
12.0643139800,1111,0x6C,W,0x5D 0x5C 0x02
12.0645024600,1112,0x6C,W,0x5D 0x5D 0x40
12.0646892100,1113,0x6C,W,0x5D 0x5E 0x02
12.0648796150,1114,0x6C,W,0x5D 0x5F 0x40
12.0650678700,1115,0x6C,W,0x5D 0x60 0x03
12.0652594450,1116,0x6C,W,0x2E 0x30 0x20
12.0654492900,1117,0x6C,W,0x5D 0x62 0x03
12.0656359900,1118,0x6C,W,0x5D 0x61 0x14
12.0658290400,1119,0x6E,W,0x2E 0x32 0x7F
12.0660158900,1120,0x6C,W,0x61 0x02 0x1F
12.0662024450,1121,0x6C,W,0x61 0x0A 0x0F
12.0663891000,1122,0x6C,W,0x61 0x0B 0x20
12.0665766000,1123,0x6C,W,0x61 0x0C 0x08
12.0667645350,1124,0x6C,W,0x61 0x0D 0x80
12.0669544200,1125,0x6C,W,0x61 0x44 0x75
12.0671409750,1126,0x6C,W,0x61 0x45 0x75
12.0673276350,1127,0x6C,W,0x61 0x46 0x75
12.0675233550,1128,0x6C,W,0x61 0x47 0x75
12.0677357200,1129,0x6C,W,0x61 0x48 0x75
12.0679251500,1130,0x6C,W,0x61 0x49 0x75
12.0681159800,1131,0x6C,W,0x61 0x4A 0x75
12.0683065800,1132,0x6C,W,0x61 0x4B 0x75
12.0684951700,1133,0x6C,W,0x61 0x4C 0x75
12.0686847000,1134,0x6C,W,0x61 0x4D 0x75
12.0688726400,1135,0x6C,W,0x61 0x4E 0x75
12.0690613200,1136,0x6C,W,0x61 0x4F 0x75
12.0692524650,1137,0x6C,W,0x61 0x50 0x75
12.0694419950,1138,0x6C,W,0x61 0x51 0x75
12.0696288700,1139,0x6C,W,0x61 0x52 0x75
12.0698252400,1140,0x6C,W,0x61 0x53 0x75 0x36 0x30 0x2A 0x3A
12.0702053900,1141,0x6C,W,0x61 0x55 0x75 0x36 0x30 0x2B 0x3A
12.0705836100,1142,0x6C,W,0x61 0x57 0x75
12.0707710150,1143,0x6C,W,0x61 0x58 0x75
12.0709581150,1144,0x6C,W,0x61 0x59 0x75
12.0711453000,1145,0x6C,W,0x61 0x5A 0x75
12.0713340950,1146,0x6C,W,0x61 0x5B 0x75
12.0715207450,1147,0x6C,W,0x61 0x5C 0x75
12.0717088950,1148,0x6C,W,0x61 0x5D 0x75
12.0718959800,1149,0x6C,W,0x61 0x5E 0x75
12.0720831900,1150,0x6C,W,0x61 0x5F 0x75
12.0722698400,1151,0x6C,W,0x61 0x60 0x75
12.0724591650,1152,0x6C,W,0x61 0x61 0x75
12.0726461300,1153,0x6C,W,0x61 0x62 0x75
12.0728364300,1154,0x6C,W,0x61 0x63 0x75
12.0730274700,1155,0x6C,W,0x61 0x64 0x75
12.0732164700,1156,0x6C,W,0x61 0x65 0x75
12.0734030300,1157,0x6C,W,0x61 0x66 0x75
12.0735896900,1158,0x6C,W,0x61 0x19 0x9D
12.0737782700,1159,0x6C,W,0x61 0x68 0x75
12.0739649250,1160,0x6C,W,0x61 0x69 0x75
12.0741591550,1161,0x6C,W,0x61 0x6A 0x3A
12.0743477400,1162,0x6C,W,0x61 0x6B 0x75
12.0745378050,1163,0x6C,W,0x61 0x6C 0x75
12.0747279600,1164,0x6C,W,0x61 0x6D 0x72
12.0749145500,1165,0x6C,W,0x61 0x6E 0x3A
12.0751014050,1166,0x6C,W,0x61 0x6F 0x75
12.0752936200,1167,0x6C,W,0x60 0x38 0x3A
12.0754825200,1168,0x6C,W,0x61 0x71 0x75
12.0756690550,1169,0x6C,W,0x30 0x39 0x3A
12.0758593550,1170,0x6C,W,0x61 0x73 0x3D
12.0760459100,1171,0x6C,W,0x61 0x74 0x75
12.0762360950,1172,0x6C,W,0x61 0x75 0x75
12.0764280800,1173,0x6C,W,0x61 0x76 0x75
12.0766147500,1174,0x6C,W,0x61 0x77 0x75
12.0768012900,1175,0x6C,W,0x61 0x78 0x75
12.0769880750,1176,0x6C,W,0x61 0x79 0x75
12.0771764300,1177,0x6C,W,0x61 0x7A 0x75
12.0773653200,1178,0x6C,W,0x61 0x7B 0x75
12.0775523150,1179,0x6C,W,0x61 0x7C 0x75
12.0777390900,1180,0x6C,W,0x61 0x7D 0x75
12.0779314850,1181,0x6C,W,0x61 0x7E 0x75
12.0781195350,1182,0x6C,W,0x61 0x7F 0x75
12.0783062100,1183,0x6C,W,0x61 0x80 0x75
12.0784928550,1184,0x6C,W,0x61 0x81 0x75
12.0786825100,1185,0x6C,W,0x61 0x82 0x75
12.0788708700,1186,0x6C,W,0x61 0x83 0x75
12.0790575300,1187,0x6C,W,0x61 0x84 0x75
12.0792474000,1188,0x6C,W,0x61 0x85 0x75
12.0794339450,1189,0x6C,W,0x61 0x86 0x75
12.0796248700,1190,0x6C,W,0x61 0x87 0x75 0x36 0x30 0x44 0x3A
12.0800075900,1191,0x6C,W,0x61 0x89 0x75
12.0801966900,1192,0x6C,W,0x61 0x8A 0x75
12.0803840000,1193,0x6C,W,0x61 0x8B 0x75
12.0805731000,1194,0x6C,W,0x61 0x8C 0x75
12.0807667000,1195,0x6C,W,0x61 0x8D 0x75
12.0809551750,1196,0x6C,W,0x61 0x8E 0x75
12.0811421500,1197,0x6C,W,0x61 0x8F 0x75
12.0813332900,1198,0x6C,W,0x61 0x90 0x75
12.0815199450,1199,0x6C,W,0x61 0x91 0x75
12.0817078850,1200,0x6C,W,0x61 0x92 0x75
12.0818979500,1201,0x6C,W,0x61 0x93 0x75
12.0820846200,1202,0x6C,W,0x61 0x94 0x75
12.0822739500,1203,0x6C,W,0x61 0x95 0x75
12.0824632750,1204,0x6C,W,0x61 0x96 0x75
12.0826505650,1205,0x6C,W,0x61 0x97 0x75
12.0828375200,1206,0x6C,W,0x61 0x98 0x75
12.0830282550,1207,0x6C,W,0x61 0x99 0x75
12.0832149250,1208,0x6C,W,0x61 0x9A 0x75
12.0834015750,1209,0x6C,W,0x61 0x9B 0x75
12.0835971000,1210,0x6C,W,0x61 0x9C 0x75
12.0837916550,1211,0x6C,W,0x61 0x9D 0x75
12.0839892950,1212,0x6C,W,0x61 0x9E 0x75
12.0841799050,1213,0x6C,W,0x61 0x9F 0x3A
12.0843675200,1214,0x6C,W,0x61 0xA0 0x75
12.0845580150,1215,0x6C,W,0x61 0xA1 0x75
12.0847452000,1216,0x6C,W,0x61 0xA2 0x75
12.0849320800,1217,0x6C,W,0x61 0xA3 0x75
12.0851235550,1218,0x6C,W,0x61 0xA4 0x75
12.0853104200,1219,0x6C,W,0x61 0xA5 0x75
12.0854987900,1220,0x6C,W,0x30 0x53 0x3A
12.0856928050,1221,0x6C,W,0x30 0x53 0x3A 0x1B 0x18 0xAA 0x1D
12.0860677350,1222,0x6C,W,0x60 0x54 0x3A
12.0862575500,1223,0x6C,W,0x61 0xAA 0x75
12.0864444450,1224,0x6C,W,0x61 0xAB 0x75
12.0866311050,1225,0x6C,W,0x61 0xAC 0x75
12.0868216200,1226,0x6C,W,0x61 0xAD 0x75
12.0870091200,1227,0x6C,W,0x61 0xAE 0x75
12.0871964250,1228,0x6C,W,0x61 0xAF 0x75
12.0873830900,1229,0x6C,W,0x50 0x22 0x08
12.0875758150,1230,0x6C,W,0x50 0x23 0x7A
12.0877627000,1231,0x6C,W,0x61 0x20 0x75
12.0879494550,1232,0x6C,W,0x61 0x21 0x75
12.0881393150,1233,0x6C,W,0x61 0x22 0x75
12.0883259800,1234,0x6C,W,0x61 0x23 0x75
12.0885159350,1235,0x6C,W,0x61 0x24 0x75
12.0887026100,1236,0x6C,W,0x61 0x25 0x75
12.0888987600,1237,0x6C,W,0x61 0x26 0x75
12.0890874500,1238,0x6C,W,0x61 0x27 0x75
12.0892783650,1239,0x6C,W,0x61 0x28 0x75
12.0894684400,1240,0x6C,W,0x61 0x29 0x75
12.0896564750,1241,0x6C,W,0x61 0x2A 0x75
12.0898446500,1242,0x6C,W,0x61 0x2B 0x75
12.0900352550,1243,0x6C,W,0x61 0x2C 0x75
12.0902280900,1244,0x6C,W,0x61 0x2D 0x75
12.0904149700,1245,0x6C,W,0x61 0x2E 0x75
